WELLNAME,= 33846-CBL (1),,,,,,
STDEP  =,17,,,,,,
ENDEP  =,10431.5,,,,,,
LEVEL  =,0.5,,,,,,
CURNAMES,"AMP3FT, AMPAVG,","AMPMAX,","AMPMIN, CCL, GR,",LTEN,,,
,,,,,,,
DEPTH,AMP3FT,AMPAVG,AMPMAX,AMPMIN,CCL,GR,LTEN
9432,0    35.0851,58.6428,63.913,54.4042,0,40.5847,1976.0259
9432.5,0    33.7633,58.5571,63.6364,54.7069,0,35.3569,1976.0259
9433,0    34.4036,57.8463,61.339,54.9874,0,35.3891,1988.688
9433.5,0    34.8698,56.5646,59.0114,54.1563,0,44.719,1993.4363
9434,0    36.3283,57.6356,60.8752,54.7561,0,61.1963,1979.1914
9434.5,0    36.6842,58.5625,62.7082,55.413,0,72.2193,1983.1483
9435,0    35.4480,57.2931,62.0511,54.019,0,62.6167,1976.0259
9435.5,0    34.4702,55.2954,57.7234,52.653,0,47.1028,1976.8173
9436,0    34.1668,53.9956,55.8373,52.0429,0,39.2552,1991.8535
9436.5,0    33.8516,53.9927,57.479,50.5241,0,36.3379,1991.8535
9437,0    33.7228,54.3215,58.71,50.7645,0,42.1138,1972.8604
9437.5,0    33.6237,54.3549,58.6335,50.1281,0,57.0998,1975.2345
9438,0    32.9284,53.3931,57.2802,49.9042,0,70.8383,1982.3569
9438.5,0    33.3318,53.5235,57.0909,51.1944,0,69.6112,1987.1052
9439,0    35.3409,56.2014,59.3793,53.8628,0,52.8296,1997.3932
9439.5,0    36.3895,58.3154,62.614,55.4866,0,35.8537,1994.2277
9440,0    35.7473,57.9033,61.4224,55.5261,0,30.6193,1979.1914
9440.5,0    35.3515,57.6909,59.1726,55.5763,0,34.7114,1972.8604
9441,0    35.6556,58.0094,60.1418,55.7696,0,43.2731,1972.8604
9441.5,0    36.2913,59.318,64.0521,57.1059,0,51.5336,1993.4363
9442,0    37.8519,61.8612,68.1199,57.7215,0,54.8636,1995.8104
9442.5,0    38.0060,61.4528,66.9277,57.0956,0,50.6983,1995.019
9443,0    37.1424,59.5718,64.0803,56.3001,0,43.2449,1978.4
9443.5,0    36.8925,59.4293,64.4594,55.6051,0,36.6281,1972.8604
9444,0    36.6239,59.6,64.4319,54.8317,0,43.2482,1972.8604
9444.5,0    36.5148,59.1142,62.5369,55.4494,0,55.3031,1981.5656
9445,0    35.9021,57.9341,61.3425,55.4894,0,54.0534,1997.3932
9445.5,0    34.0473,55.4615,58.2192,53.1856,0,50.0253,1987.8966
9446,0    33.2230,54.6967,56.6756,50.8745,0,50.4129,1987.8966
9446.5,0    35.3373,56.8168,58.7513,54.7489,0,50.6139,1990.2708
9447,0    36.4417,58.2895,59.3273,57.7518,0,55.6275,1985.5225
9447.5,0    35.1046,58.1485,60.1343,55.9876,0,59.4185,1991.0621
9448,0    34.7383,57.8125,59.2547,55.3127,0,48.6544,1987.8966
9448.5,0    35.6047,57.8077,58.73,56.6158,0,38.033,1978.4
9449,0    36.0301,57.923,58.8197,56.3869,0,44.285,1976.0259
9449.5,0    34.7627,57.1421,58.4061,55.9512,0,53.324,1976.8173
9450,0    31.3737,53.38,56.021,50.7835,0,57.6489,1976.8173
9450.5,0    29.9513,49.0504,52.0343,47.2943,0,57.0075,1980.7742
9451,0    30.6220,49.1157,50.7266,47.8069,0,47.5177,1987.8966
9451.5,0    31.7364,51.9394,52.5675,50.6785,0,41.0943,1982.3569
9452,0    32.7430,54.8116,56.2083,51.9175,0,43.7679,1983.1483
9452.5,0    33.7833,55.6456,59.2151,51.9039,0,46.1187,1978.4
9453,0    33.8503,54.928,59.2591,51.9154,0,52.7627,1982.3569
9453.5,0    33.9511,54.8041,58.5044,51.3577,0,63.3444,1991.0621
9454,0    33.9869,55.1094,56.9516,52.5162,0,66.6852,1993.4363
9454.5,0    33.1953,54.9031,56.6459,52.8165,0,59.8308,1993.4363
9455,0    31.4344,52.3612,55.6442,48.9011,0,54.5229,1987.8966
9455.5,0    30.5488,49.2021,53.7442,44.6362,0,52.8442,1991.0621
9456,0    29.9751,47.0847,51.0135,43.1125,0,47.4201,1982.3569
9456.5,0    29.3879,46.8579,49.0574,44.7646,0,41.6036,1987.1052
9457,0    30.0186,48.2291,49.8886,45.777,0,41.5647,1987.1052
9457.5,0    29.9556,47.9455,51.3502,44.3013,0,45.239,1982.3569
9458,0    27.9918,45.0197,49.3691,41.281,0,54.278,1976.8173
9458.5,0    27.1965,43.0307,47.2325,39.5721,0,69.5554,1986.3138
9459,0    28.7966,44.2512,47.1557,40.9454,0,72.7897,1980.7742
9459.5,0    29.4495,45.7208,47.8386,43.7816,0,61.9825,2000.5588
9460,0    27.9469,45.1268,48.9443,40.6454,0,56.5723,2000.5588
9460.5,0    28.1308,44.5332,50.2133,38.995,0,54.4429,2000.5588
9461,0    29.0473,45.7613,50.4884,42.4403,0,49.9686,1996.6018
9461.5,0    29.5862,47.1101,49.6448,43.6148,0,48.5491,1983.9397
9462,0    30.5185,48.6001,52.698,44.7484,0,52.9626,1979.1914
9462.5,0    30.0313,48.6998,53.9371,44.2659,0,55.7612,1979.9828
9463,0    29.2465,47.4158,51.373,43.0099,0,51.1694,1976.0259
9463.5,0    29.3372,47.2871,50.1049,43.6618,0,51.3525,1976.0259
9464,0    30.2376,47.7953,51.0507,43.9048,0,66.8718,1977.6086
9464.5,0    30.2168,47.6869,51.3206,43.5349,0,77.9561,1987.8966
9465,0    29.7347,47.4169,52.3275,42.9484,0,69.7736,1987.8966
9465.5,0    29.1599,47.283,51.9745,42.6072,0,53.3622,1987.8966
9466,0    29.8740,48.5499,52.4605,44.9647,0,40.3778,2004.5157
9466.5,0    31.6346,50.7803,55.4413,47.5457,0,39.8914,1987.8966
9467,0    32.2738,51.6906,57.7572,46.958,0,55.5145,1988.688
9467.5,0    31.6446,51.0006,57.4955,45.075,0,63.2433,1995.8104
9468,0    30.6062,49.4165,54.7948,43.4403,0,52.8209,1977.6086
9468.5,0    29.7948,48.4898,52.2038,43.7723,0,51.1643,1980.7742
9469,0    29.6839,48.4638,51.2503,44.4022,0,60.7064,1995.8104
9469.5,0    29.1414,47.1901,50.3338,43.5351,0,58.1002,1997.3932
9470,0    28.7725,46.8204,49.3782,42.97,0,50.744,1989.4794
9470.5,0    24.9049,43.4641,50.2064,37.9035,0,49.5109,1987.1052
9471,0    14.0285,25.244,30.0811,22.1412,0,47.7665,1984.7311
9471.5,0    11.0817,17.4986,20.2575,15.4589,0,50.0693,1997.3932
9472,0    10.1755,15.8048,18.1115,14.0168,0,57.6392,2004.5157
9472.5,0    12.1851,15.984,17.1798,15.3345,0,60.492,1987.8966
9473,0    19.7080,23.0476,23.7874,21.2366,0,60.4469,1987.8966
9473.5,0    25.2714,37.4084,38.7708,34.2345,0,51.967,1982.3569
9474,0    30.9337,50.8397,51.6107,49.988,0,43.8582,1976.0259
9474.5,0    32.6855,54.1569,56.5794,51.7434,0,42.5263,1983.9397
9475,0    32.3018,52.7314,56.554,48.9217,0,41.1311,1998.9761
9475.5,0    32.8847,52.0697,55.6176,48.3054,0,42.6332,1991.0621
9476,0    33.0844,52.2346,54.9852,48.2329,0,48.2928,1991.0621
9476.5,0    32.7657,51.8432,55.0984,48.1376,0,47.1122,1983.1483
9477,0    31.6111,50.7973,55.3484,45.5938,0,42.6991,1989.4794
9477.5,0    29.5316,48.3026,52.0696,42.982,0,43.8209,1991.8535
9478,0    28.5865,45.7437,48.5823,42.3069,0,45.7467,1997.3932
9478.5,0    28.7269,45.1493,47.8698,42.8,0,45.6466,1986.3138
9479,0    29.6614,46.4029,49.9307,42.8359,0,48.881,1983.9397
9479.5,0    30.2911,48.3353,53.4786,43.7803,0,46.9381,1983.9397
9480,0    30.0452,48.6934,53.4357,44.697,0,37.2643,1975.2345
9480.5,0    29.4093,46.9997,51.2794,41.9802,0,34.9865,1985.5225
9481,0    28.5382,45.5777,47.971,40.8392,0,38.1735,1985.5225
9481.5,0    29.0366,46.8433,49.8553,42.5121,0,39.6703,1983.1483
9482,0    30.1792,48.9499,52.7948,43.3384,0,44.8178,1995.019
9482.5,0    30.9153,50.298,55.0708,45.626,0,54.3114,1995.019
9483,0    31.0909,50.868,53.1644,48.2802,0,58.6173,1995.8104
9483.5,0    31.3459,52.0256,53.1562,50.5105,0,55.5345,2005.3071
9484,0    32.1910,53.6431,56.0026,51.3998,0,55.6101,2000.5588
9484.5,0    33.5567,54.7124,57.2896,51.7002,0,61.0555,1993.4363
9485,0    33.3558,52.9805,55.6024,50.7507,0,59.3492,1987.8966
9485.5,0    31.2580,48.5458,50.4625,46.5967,0,53.8668,1987.1052
9486,0    30.8106,47.0363,48.7191,45.3932,0,48.2905,1998.9761
9486.5,0    32.1769,49.125,50.5851,46.8359,0,44.7435,1998.1847
9487,0    31.5925,49.6332,51.4617,46.8377,0,47.6737,1988.688
9487.5,0    30.2904,48.8588,50.2323,47.2924,0,54.1701,1986.3138
9488,0    28.9254,46.6912,49.2753,44.3421,0,63.4414,1985.5225
9488.5,0    28.7674,45.6149,49.0848,43.5646,0,64.3352,1987.8966
9489,0    30.4461,48.4612,50.047,46.6703,0,51.3814,1989.4794
9489.5,0    33.3299,53.0982,55.0175,51.1967,0,36.4694,2002.1416
9490,0    33.2617,53.0852,55.3172,49.6803,0,29.6267,2005.3071
9490.5,0    30.6864,49.9319,51.945,47.8645,0,30.4825,1998.1847
9491,0    28.4866,46.8438,48.7348,45.2667,0,32.5905,2002.1416
9491.5,0    27.6322,45.1518,46.7851,42.6501,0,33.1656,1987.1052
9492,0    26.5947,44.2952,45.4043,42.6174,0,39.6413,1995.8104
9492.5,0    24.6401,42.9921,45.3766,41.0847,0,45.0375,2006.0985
9493,0    26.5544,43.5797,47.3005,40.1976,0,36.1242,1995.8104
9493.5,0    29.1484,46.2957,49.7358,42.4509,0,30.9492,1991.8535
9494,0    31.1398,48.6554,51.8843,45.1327,0,39.9576,1983.9397
9494.5,0    31.9452,50.1628,53.1096,46.0339,0,49.2861,1983.1483
9495,0    32.1436,51.6978,55.6739,47.2818,0,50.0664,1989.4794
9495.5,0    31.4570,51.0667,56.2257,46.0086,0,46.5622,2001.3502
9496,0    31.3206,50.5036,55.5188,46.5078,0,39.8696,2006.0985
9496.5,0    31.1336,50.2714,54.3139,47.299,0,32.9151,1995.8104
9497,0    30.9626,49.4601,52.3717,47.6024,0,29.5882,1997.3932
9497.5,0    29.6181,47.7504,53.7929,44.8077,0,27.5171,1994.2277
9498,0    27.5822,44.6931,52.3368,39.9229,0,34.5381,1995.8104
9498.5,0    27.0809,42.8872,48.4403,38.219,0,48.197,2002.933
9499,0    27.0065,42.2665,48.3909,37.644,0,55.0962,2002.933
9499.5,0    27.4977,43.3757,48.2124,39.3205,0,57.5827,1991.8535
9500,0    28.1214,44.9201,50.1614,40.9958,0,57.2824,1991.0621
9500.5,0    27.3678,43.3347,50.6953,37.7842,0,50.93,1990.2708
9501,0    25.9299,41.6222,49.297,35.7517,0,48.7965,1990.2708
9501.5,0    26.9625,43.8314,49.157,39.1576,0,51.8419,1998.1847
9502,0    28.4313,46.1125,51.2052,41.1137,0,49.6574,1995.019
9502.5,0    28.8176,46.6476,51.9211,41.6837,0,40.4443,1991.0621
9503,0    28.5005,46.0127,51.822,40.9175,0,32.6729,1986.3138
9503.5,0    28.0267,44.6983,51.3018,39.4795,0,36.4378,1995.019
9504,0    29.0127,46.24,53.3794,41.3803,0,43.4259,1995.019
9504.5,0    30.6889,49.019,55.0961,44.0238,0,46.3929,2008.4727
9505,0    31.1736,49.7506,54.7353,44.1903,0,46.2163,1995.019
9505.5,0    29.0393,46.7205,53.0458,41.2955,0,48.2282,1995.8104
9506,0    27.3393,43.5693,51.5997,37.8462,0,53.9033,1995.019
9506.5,0    26.8638,43.3639,50.6903,37.3853,0,57.8714,1995.019
9507,0    26.8525,44.1476,49.5146,39.1434,0,52.6263,1995.8104
9507.5,0    27.1254,44.8774,49.697,40.8517,0,39.2443,2009.264
9508,0    27.3447,44.1732,50.6139,39.4725,0,32.243,2002.933
9508.5,0    27.4617,43.7054,49.9595,37.9308,0,38.6038,1995.019
9509,0    27.2969,43.8996,48.3787,38.2288,0,46.8735,1993.4363
9509.5,0    27.5091,44.1504,47.2842,39.6204,0,46.4562,1994.2277
9510,0    27.7746,44.9229,47.9964,40.8233,0,41.6607,2001.3502
9510.5,0    27.8147,45.587,49.0518,41.7774,0,39.3266,2009.264
9511,0    28.5476,47.0078,51.0555,43.481,0,44.6718,2006.8899
9511.5,0    29.6985,49.1743,54.0788,44.8329,0,47.8554,1997.3932
9512,0    29.8753,49.7191,55.6802,45.1729,0,43.9663,1999.7675
9512.5,0    29.3633,48.4197,53.6242,43.8405,0,41.1083,1995.019
9513,0    27.8384,44.6439,49.3741,39.7736,0,47.4248,1995.019
9513.5,0    25.9694,40.2957,45.123,33.9753,0,61.2557,2001.3502
9514,0    17.7750,27.4091,31.3145,22.0126,0,68.2344,2003.7244
9514.5,0    14.9063,22.4635,24.8833,18.917,0,59.2999,1989.4794
9515,0    14.5211,22.196,25.2306,19.2265,0,40.6824,1987.8966
9515.5,0    16.9018,26.6406,29.7055,23.583,0,32.4462,1987.8966
9516,0    28.5503,46.2766,50.2922,42.1039,0,40.8016,1991.0621
9516.5,0    33.4467,53.8672,57.622,49.915,0,45.3859,2006.8899
9517,0    35.1947,55.8421,59.4102,51.7932,0,42.2665,2010.0554
9517.5,0    37.3892,59.9585,66.7743,54.5407,0,44.0362,1998.1847
9518,0    37.0880,59.3721,65.9123,53.806,0,43.6628,1996.6018
9518.5,0    34.7998,56.3198,60.5902,51.8753,0,41.9622,1993.4363
9519,0    31.7603,52.3312,56.0979,49.8005,0,43.2366,1997.3932
9519.5,0    31.2222,52.4334,57.8427,48.487,0,46.5634,2010.8468
9520,0    32.9616,54.1446,62.1762,48.6773,0,49.5729,2009.264
9520.5,0    33.6277,54.1952,62.3051,48.9812,0,49.4771,1991.8535
9521,0    32.9930,53.0589,58.9991,48.5568,0,49.5154,2002.1416
9521.5,0    32.2381,53.0261,57.6977,49.4265,0,47.9062,1991.0621
9522,0    31.7777,52.8964,58.5645,48.5344,0,47.1173,1994.2277
9522.5,0    33.0654,54.3504,61.2383,48.9557,0,47.8599,2010.0554
9523,0    35.0462,57.112,61.7045,53.986,0,50.3064,2017.9692
9523.5,0    36.5017,59.4863,63.8807,56.8982,0,53.6701,2008.4727
9524,0    36.8115,60.0321,67.0738,54.9865,0,61.4276,2007.6813
9524.5,0    36.2069,58.8644,66.0524,52.1845,0,68.0367,2005.3071
9525,0    35.3339,57.3235,64.2452,49.7943,0,58.7376,2011.6382
9525.5,0    36.4262,58.621,65.5279,50.7638,0,46.9796,2016.3865
9526,0    37.0723,59.3954,67.0534,51.4498,0,42.8341,2020.3434
9526.5,0    37.4326,60.2964,67.822,52.6344,0,43.8902,1999.7675
9527,0    37.7202,61.4585,68.622,53.4007,0,48.1393,1998.9761
9527.5,0    38.2202,61.8055,69.4759,53.8727,0,48.4922,1998.9761
9528,0    37.9304,61.4982,68.6318,55.607,0,45.348,1998.9761
9528.5,0    37.6583,62.4288,69.5172,56.7942,0,46.8862,1998.9761
9529,0    38.1737,63.2346,70.2711,57.2842,0,48.5896,1996.6018
9529.5,0    38.1477,61.7062,67.9868,54.7832,0,47.9766,1998.9761
9530,0    37.6848,61.2733,66.9813,56.3138,0,48.7778,1999.7675
9530.5,0    37.3086,61.6051,68.0843,56.098,0,43.0185,2001.3502
9531,0    37.2820,61.3615,68.1987,55.8334,0,37.005,2006.0985
9531.5,0    37.2331,60.8164,66.9287,56.6876,0,35.7847,2015.5951
9532,0    36.8009,59.7263,65.8558,55.4186,0,46.2041,2013.2209
9532.5,0    35.3528,57.1443,63.8928,52.8939,0,61.6232,2002.933
9533,0    35.8472,57.802,65.0249,52.8294,0,64.8342,2002.1416
9533.5,0    37.5508,61.5611,68.3771,56.6081,0,63.0739,2002.1416
9534,0    38.6677,63.8176,68.9291,59.5107,0,66.6358,2005.3071
9534.5,0    39.9738,65.1294,69.9788,60.7026,0,65.293,2010.8468
9535,0    39.8245,64.6276,70.456,60.0671,0,57.0447,2005.3071
9535.5,0    38.9761,63.29,68.3649,58.0698,0,48.4655,1998.9761
9536,0    39.2035,63.8046,67.7623,59.018,0,40.0866,2003.7244
9536.5,0    40.4044,65.2381,70.3355,60.4666,0,39.348,2006.0985
9537,0    40.2442,65.6389,71.1203,61.4066,0,50.1858,1999.7675
9537.5,0    39.9280,65.4692,70.4967,60.9453,0,57.6697,2017.1779
9538,0    40.1379,65.7122,71.6539,59.9182,0,52.899,2011.6382
9538.5,0    39.4275,64.4842,70.4705,57.2582,0,53.6697,2002.933
9539,0    37.9635,61.3183,66.5526,54.8545,0,61.3455,2009.264
9539.5,0    37.0143,59.6579,64.7003,54.8657,0,60.6916,2000.5588
9540,0    35.7873,57.6258,63.0598,52.6431,0,51.6167,2006.0985
9540.5,0    35.2556,55.6118,62.2949,49.475,0,44.0324,2017.9692
9541,0    35.4345,56.4346,63.6912,51.1227,0,38.273,2006.0985
9541.5,0    35.3655,56.1156,62.9218,52.3641,0,44.2095,2006.0985
9542,0    34.8754,54.9392,60.3212,51.4549,0,60.4638,2006.0985
9542.5,0    34.5159,54.5701,60.4968,50.884,0,65.8599,2006.0985
9543,0    34.0859,55.336,60.2425,51.5796,0,61.0281,2006.8899
9543.5,0    33.9431,54.8261,56.7448,52.3449,0,62.4124,2023.5089
9544,0    33.4665,54.512,56.8112,53.0102,0,68.0328,2010.0554
9544.5,0    32.8363,54.0403,55.7344,52.356,0,69.305,2006.0985
9545,0    31.8578,52.4063,53.978,50.2999,0,60.1811,2009.264
9545.5,0    31.5385,50.9203,54.409,47.8693,0,54.781,1998.9761
9546,0    30.7009,49.9559,54.1759,45.1202,0,59.2935,2002.933
9546.5,0    29.8758,49.1607,52.7294,44.7349,0,59.2553,2014.8037
9547,0    30.2735,49.6436,53.7907,46.2134,0,57.7088,2021.9261
9547.5,0    31.2280,50.5228,54.4397,46.7954,0,56.4622,2004.5157
9548,0    31.6629,51.1267,54.5582,46.7907,0,52.6716,2006.0985
9548.5,0    32.5639,52.2231,56.7689,47.2503,0,48.9455,1998.1847
9549,0    32.0525,53.3513,58.4558,48.8842,0,47.9246,2002.1416
9549.5,0    33.4995,56.7575,59.8749,53.1255,0,55.0466,2010.8468
9550,0    36.4793,59.7794,62.2361,56.7503,0,72.082,2010.8468
9550.5,0    38.8901,62.7192,65.7515,59.4309,0,82.3898,2010.0554
9551,0    40.8601,65.9909,70.6071,61.8708,0,76.4577,2010.0554
9551.5,0    42.0551,67.8969,74.0048,62.6058,0,63.6813,2010.0554
9552,0    42.7409,67.6584,74.6692,61.7591,0,57.8961,2017.1779
9552.5,0    43.2779,68.2634,75.7056,61.2133,0,61.728,2024.3003
9553,0    42.4976,68.5884,75.9454,62.0299,0,67.4627,2021.9261
9553.5,0    40.7904,65.9447,73.1541,58.967,0,65.0597,2014.0123
9554,0    38.6526,62.7656,70.1114,55.0188,0,52.7068,2008.4727
9554.5,0    37.1974,60.1788,66.1758,53.784,0,45.0477,2000.5588
9555,0    36.8138,59.1248,65.1386,53.5527,0,50.4482,2006.0985
9555.5,0    36.2293,58.5438,65.2338,53.2011,0,65.3387,2016.3865
9556,0    34.9099,57.3653,64.4892,50.7021,0,67.975,2012.4296
9556.5,0    35.0773,57.7617,64.1074,50.8684,0,56.3399,2014.0123
9557,0    35.2409,57.5472,63.4135,50.8017,0,53.7472,2017.1779
9557.5,0    30.9593,50.9241,56.8344,44.6477,0,58.0304,2010.0554
9558,0    24.5599,40.7877,47.6589,34.1604,0,59.8002,2022.7175
9558.5,0    18.8554,29.6005,35.887,23.8036,0,56.6042,2029.0486
9559,0    18.4885,27.5289,33.0394,22.6487,0,57.5852,2019.552
9559.5,0    18.3468,28.1392,32.6536,23.7703,0,68.3578,2006.0985
9560,0    19.4828,31.4925,36.8342,26.7735,0,65.6306,2002.1416
9560.5,0    29.9288,48.8801,55.8339,42.8681,0,47.9571,2002.1416
9561,0    35.1504,57.1412,64.9424,49.8417,0,45.212,2005.3071
9561.5,0    34.5099,55.2525,62.8162,47.9428,0,64.9428,2011.6382
9562,0    36.9210,55.7757,64.1716,46.3238,0,91.707,2002.933
9562.5,0    35.8105,54.0206,61.9299,45.097,0,103.2207,2014.0123
9563,0    33.2215,52.1398,58.7589,44.8728,0,97.1132,2017.1779
9563.5,0    31.9074,51.7336,59.446,43.557,0,81.6436,2014.8037
9564,0    31.2180,51.6226,59.0875,43.5162,0,64.4605,2031.4229
9564.5,0    31.8930,51.8907,58.5633,45.4636,0,51.314,2026.6744
9565,0    32.7880,53.3216,60.9664,46.6451,0,49.5854,2019.552
9565.5,0    31.8780,52.5446,61.6599,44.7317,0,55.8986,2017.1779
9566,0    29.7643,49.2302,59.2364,39.8208,0,56.0835,2002.1416
9566.5,0    28.6144,47.1106,56.4152,37.7236,0,54.1863,1992.6449
9567,0    27.7532,45.009,51.7203,37.9823,0,54.478,2016.3865
9567.5,0    27.7701,43.7535,49.2533,38.0268,0,57.0212,2009.264
9568,0    27.8313,43.4137,48.0329,37.8798,0,67.0744,1997.3932
9568.5,0    27.2142,42.2449,46.8732,37.2232,0,77.5296,2002.933
9569,0    26.1676,40.9104,46.1029,34.9569,0,74.7342,2006.0985
9569.5,0    26.2003,40.7833,46.2516,34.37,0,56.3603,2000.5588
9570,0    26.1453,41.1512,45.7142,34.602,0,41.9387,2017.9692
9570.5,0    27.4995,43.4909,49.199,36.9406,0,44.2801,2026.6744
9571,0    29.4666,46.1229,52.7279,38.9153,0,50.5759,2006.8899
9571.5,0    29.0938,46.287,52.5844,39.5859,0,50.417,2006.0985
9572,0    27.3925,44.7433,50.7116,38.3473,0,51.3972,2005.3071
9572.5,0    26.5368,43.5852,48.6726,37.9413,0,53.2527,1994.2277
9573,0    26.2247,42.9265,47.3105,37.3449,0,55.6219,2002.1416
9573.5,0    26.5071,42.7728,47.6619,36.6104,0,57.3669,2014.0123
9574,0    27.2433,43.9075,49.4406,37.1949,0,62.6872,2014.0123
9574.5,0    28.8572,46.7816,52.1459,40.2606,0,67.2716,2001.3502
9575,0    31.4042,50.7341,55.7077,44.8121,0,53.1178,2006.0985
9575.5,0    33.9505,54.7409,58.653,48.8733,0,41.0015,2002.1416
9576,0    35.4264,56.8828,60.9275,50.2236,0,42.1859,2012.4296
9576.5,0    34.0981,55.2165,59.3184,49.806,0,51.219,2024.3003
9577,0    31.8602,51.6443,56.1519,46.0856,0,62.8776,2014.0123
9577.5,0    30.6246,49.1032,54.156,43.308,0,64.6053,2014.8037
9578,0    30.8481,48.5233,53.1705,42.3867,0,54.1989,2015.5951
9578.5,0    31.4731,50.2519,54.3707,45.0512,0,40.8236,2014.8037
9579,0    31.6317,50.6594,55.2887,45.277,0,36.5039,2014.8037
9579.5,0    29.7968,47.7849,52.903,42.5253,0,47.2834,2029.0486
9580,0    27.9197,45.5135,51.1696,40.1342,0,58.0704,2008.4727
9580.5,0    27.7048,45.3869,50.2912,39.8944,0,59.6301,2011.6382
9581,0    29.1604,46.7007,51.1775,42.0632,0,58.0049,2014.0123
9581.5,0    29.5991,46.7388,52.1407,42.2179,0,56.5251,1998.9761
9582,0    28.1840,44.8569,50.9538,39.927,0,52.0522,2014.0123
9582.5,0    27.5154,44.5365,50.5941,39.8404,0,52.1361,2018.7606
9583,0    29.1056,46.9715,53.1109,42.2732,0,61.1426,2010.0554
9583.5,0    31.3847,50.6395,55.4909,45.9595,0,69.6326,2013.2209
9584,0    33.5405,54.6467,58.0869,50.0708,0,74.2649,2010.8468
9584.5,0    32.6691,54.1969,56.5673,50.968,0,74.4499,2002.933
9585,0    31.4701,52.5758,56.3664,47.6181,0,66.8919,2012.4296
9585.5,0    31.1517,52.1304,59.0909,46.5348,0,54.532,2022.7175
9586,0    31.8805,52.7362,59.27,47.3566,0,51.4222,2006.0985
9586.5,0    33.2873,53.7331,58.0993,48.6027,0,50.0157,2002.1416
9587,0    33.1149,52.9367,58.6984,46.8341,0,49.7889,2002.1416
9587.5,0    31.2609,50.1477,57.4557,43.6831,0,52.2172,2010.8468
9588,0    31.0825,49.3575,56.7887,43.7159,0,51.4677,2025.8831
9588.5,0    32.3944,50.7296,57.1808,45.0454,0,50.7389,2024.3003
9589,0    31.9925,50.519,56.5987,44.429,0,54.0846,2017.9692
9589.5,0    31.2300,49.635,55.8019,44.2771,0,53.801,2017.9692
9590,0    30.3582,48.0657,57.4504,41.3867,0,47.3326,2014.8037
9590.5,0    29.2416,46.6385,56.0476,39.6589,0,43.0105,2014.0123
9591,0    29.6914,46.7124,54.3422,39.0337,0,49.6798,2033.0056
9591.5,0    30.2541,47.1592,54.7654,38.9389,0,60.7978,2027.4658
9592,0    29.7860,47.1723,55.0781,39.7456,0,62.5909,2018.7606
9592.5,0    28.7653,47.1314,55.3646,40.4473,0,56.1838,2014.0123
9593,0    29.3838,48.3188,56.1493,41.0262,0,51.3785,2014.0123
9593.5,0    30.9355,50.1603,56.3166,43.2344,0,52.5938,2014.0123
9594,0    31.2126,50.0435,55.3247,43.466,0,50.9372,2026.6744
9594.5,0    30.2155,48.4365,54.3472,41.2475,0,48.3791,2027.4658
9595,0    29.8580,47.9676,54.7566,40.1233,0,50.0201,2014.8037
9595.5,0    29.9971,48.3151,55.3963,40.6102,0,48.7677,2010.0554
9596,0    30.3904,49.1098,56.1317,41.3983,0,44.3124,2008.4727
9596.5,0    31.0617,50.136,57.6486,41.0301,0,39.028,2009.264
9597,0    32.0353,50.9084,60.149,40.5785,0,36.0207,2025.0917
9597.5,0    32.0524,50.6906,60.8489,40.5736,0,42.9478,2025.0917
9598,0    32.0069,51.8872,60.2237,43.7793,0,56.9068,2025.0917
9598.5,0    33.6310,55.3644,62.9435,49.461,0,63.7416,2016.3865
9599,0    34.1569,56.1264,62.5042,49.6866,0,68.9173,2014.0123
9599.5,0    32.7715,53.1746,60.0179,45.2032,0,69.7704,2014.8037
9600,0    29.5571,47.8765,56.5972,39.4518,0,58.662,2028.2572
9600.5,0    24.0431,37.8406,42.9235,30.9851,0,49.2574,2029.0486
9601,0    17.8588,27.7692,30.6177,23.051,0,43.0854,2028.2572
9601.5,0    14.5524,22.9158,27.2136,18.8055,0,42.8556,2014.8037
9602,0    14.3364,22.467,27.1896,17.6254,0,43.7331,2005.3071
9602.5,0    13.2413,20.3026,25.5891,15.1227,0,42.5057,2007.6813
9603,0    13.3615,20.7618,24.7242,16.3342,0,41.1615,2021.1348
9603.5,0    18.5325,29.5292,34.2778,24.6951,0,39.4371,2021.9261
9604,0    23.6293,38.4473,44.7677,31.682,0,43.1135,2017.9692
9604.5,0    27.9213,45.5136,52.9345,37.1106,0,50.1714,2020.3434
9605,0    29.9838,48.2584,54.1274,40.596,0,58.1508,2025.0917
9605.5,0    32.4536,52.2692,58.03,46.0094,0,68.6422,2026.6744
9606,0    35.3145,56.6997,64.251,51.1549,0,65.3331,2031.4229
9606.5,0    36.9727,59.2463,67.9261,52.8666,0,49.7438,2037.7539
9607,0    36.3825,57.9934,66.8912,51.1466,0,38.7018,2019.552
9607.5,0    33.9736,55.1437,64.1122,48.2637,0,31.1708,2017.1779
9608,0    32.3867,54.1498,62.7343,46.6411,0,28.9076,2015.5951
